2026-05-30 16:48:17.698 +05:30 [INF] ApiGateway | Starting API Gateway...
2026-05-30 17:38:29.082 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000001, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-05-30 17:38:29.085 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000001, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-05-30 17:38:29.088 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000001, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-05-30 17:38:29.096 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-05-30 17:38:29.099 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/rooms'
2026-05-30 17:38:29.103 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/rooms/{everything}'
2026-05-30 17:38:29.106 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/rooms/{everything}'
2026-05-30 17:38:29.109 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'The path '/api/rooms' is an authenticated route! AuthenticationMiddleware checking if client is authenticated...'
2026-05-30 17:38:29.112 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'Client has been authenticated for path '/api/rooms' by 'AuthenticationTypes.Federation' scheme.'
2026-05-30 17:38:29.115 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'route is authenticated scopes must be checked'
2026-05-30 17:38:29.117 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'user scopes is authorized calling next authorization checks'
2026-05-30 17:38:29.120 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: '/api/rooms/{everything} route does not require user to be authorized'
2026-05-30 17:38:29.123 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5003/api/rooms'
2026-05-30 17:38:29.136 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: '200 (OK) status code of request URI: http://localhost:5003/api/rooms.'
2026-05-30 17:38:29.140 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-05-30 17:38:29.143 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-05-30 17:38:29.146 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000002, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-05-30 17:38:29.154 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-05-30 17:38:29.157 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/bookings/1'
2026-05-30 17:38:29.160 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/bookings/{everything}'
2026-05-30 17:38:29.163 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/bookings/{everything}'
2026-05-30 17:38:29.165 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'The path '/api/bookings/1' is an authenticated route! AuthenticationMiddleware checking if client is authenticated...'
2026-05-30 17:38:29.168 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'Client has been authenticated for path '/api/bookings/1' by 'AuthenticationTypes.Federation' scheme.'
2026-05-30 17:38:29.171 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'route is authenticated scopes must be checked'
2026-05-30 17:38:29.174 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'user scopes is authorized calling next authorization checks'
2026-05-30 17:38:29.177 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: '/api/bookings/{everything} route does not require user to be authorized'
2026-05-30 17:38:29.179 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5004/api/bookings/1'
2026-05-30 17:38:29.262 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: '200 (OK) status code of request URI: http://localhost:5004/api/bookings/1.'
2026-05-30 17:38:29.266 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-05-30 17:38:29.269 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-05-30 17:38:29.272 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000003, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-05-30 17:38:29.280 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-05-30 17:38:29.284 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/payments/1'
2026-05-30 17:38:29.287 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/payments/{everything}'
2026-05-30 17:38:29.291 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/payments/{everything}'
2026-05-30 17:38:29.294 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'The path '/api/payments/1' is an authenticated route! AuthenticationMiddleware checking if client is authenticated...'
2026-05-30 17:38:29.296 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'Client has been authenticated for path '/api/payments/1' by 'AuthenticationTypes.Federation' scheme.'
2026-05-30 17:38:29.299 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'route is authenticated scopes must be checked'
2026-05-30 17:38:29.302 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'user scopes is authorized calling next authorization checks'
2026-05-30 17:38:29.305 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: '/api/payments/{everything} route does not require user to be authorized'
2026-05-30 17:38:29.308 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5005/api/payments/1'
2026-05-30 17:38:29.324 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: '200 (OK) status code of request URI: http://localhost:5005/api/payments/1.'
2026-05-30 17:38:29.327 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-05-30 17:38:29.330 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-05-30 17:38:29.333 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000004, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-05-30 17:38:29.340 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-05-30 17:38:29.343 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/reviews/hotel/1'
2026-05-30 17:38:29.346 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/reviews/{everything}'
2026-05-30 17:38:29.349 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/reviews/{everything}'
2026-05-30 17:38:29.351 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'The path '/api/reviews/hotel/1' is an authenticated route! AuthenticationMiddleware checking if client is authenticated...'
2026-05-30 17:38:29.354 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'Client has been authenticated for path '/api/reviews/hotel/1' by 'AuthenticationTypes.Federation' scheme.'
2026-05-30 17:38:29.357 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'route is authenticated scopes must be checked'
2026-05-30 17:38:29.359 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'user scopes is authorized calling next authorization checks'
2026-05-30 17:38:29.362 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: '/api/reviews/{everything} route does not require user to be authorized'
2026-05-30 17:38:29.365 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5006/api/reviews/hotel/1'
2026-05-30 17:38:29.453 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: '200 (OK) status code of request URI: http://localhost:5006/api/reviews/hotel/1.'
2026-05-30 17:38:29.456 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-05-30 17:38:29.459 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-05-30 17:38:29.462 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000005, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-05-30 17:38:29.468 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-05-30 17:38:29.472 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/loyalty/account'
2026-05-30 17:38:29.475 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/loyalty/{everything}'
2026-05-30 17:38:29.478 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/loyalty/{everything}'
2026-05-30 17:38:29.480 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'The path '/api/loyalty/account' is an authenticated route! AuthenticationMiddleware checking if client is authenticated...'
2026-05-30 17:38:29.483 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'Client has been authenticated for path '/api/loyalty/account' by 'AuthenticationTypes.Federation' scheme.'
2026-05-30 17:38:29.485 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'route is authenticated scopes must be checked'
2026-05-30 17:38:29.488 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'user scopes is authorized calling next authorization checks'
2026-05-30 17:38:29.491 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: '/api/loyalty/{everything} route does not require user to be authorized'
2026-05-30 17:38:29.493 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5007/api/loyalty/account'
2026-05-30 17:38:29.530 +05:30 [INF] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: '200 (OK) status code of request URI: http://localhost:5007/api/loyalty/account.'
2026-05-30 17:38:29.534 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-05-30 17:38:29.537 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-05-30 17:38:29.541 +05:30 [DBG] ApiGateway | requestId: 0HNLU8BMQ5PQA:00000006, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
