2026-06-11 16:36:13.001 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000001, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-06-11 16:36:13.003 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000001, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-06-11 16:36:42.342 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-06-11 16:36:42.347 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/Auth/login'
2026-06-11 16:36:42.350 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/auth/{everything}'
2026-06-11 16:36:42.351 +05:30 [INF] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/auth/{everything}'
2026-06-11 16:36:42.353 +05:30 [INF] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'No authentication needed for path '/api/Auth/login'.'
2026-06-11 16:36:42.356 +05:30 [INF] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: '/api/auth/{everything} route does not require user to be authorized'
2026-06-11 16:36:42.358 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5001/api/auth/login'
2026-06-11 16:36:42.717 +05:30 [WRN] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: '400 (Bad Request) status code of request URI: http://localhost:5001/api/auth/login.'
2026-06-11 16:36:42.719 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-06-11 16:36:42.722 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-06-11 16:36:42.724 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCT:00000002, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-06-11 16:37:49.084 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-06-11 16:37:49.092 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/Auth/login'
2026-06-11 16:37:49.094 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/auth/{everything}'
2026-06-11 16:37:49.096 +05:30 [INF] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/auth/{everything}'
2026-06-11 16:37:49.098 +05:30 [INF] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'No authentication needed for path '/api/Auth/login'.'
2026-06-11 16:37:49.100 +05:30 [INF] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: '/api/auth/{everything} route does not require user to be authorized'
2026-06-11 16:37:49.102 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5001/api/auth/login'
2026-06-11 16:37:49.143 +05:30 [WRN] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: '400 (Bad Request) status code of request URI: http://localhost:5001/api/auth/login.'
2026-06-11 16:37:49.145 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-06-11 16:37:49.147 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-06-11 16:37:49.149 +05:30 [DBG] ApiGateway | requestId: 0HNM7L1Q8JJCR:00000006, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-06-11 16:39:44.988 +05:30 [INF] ApiGateway | Starting API Gateway...
2026-06-11 16:39:49.421 +05:30 [INF] ApiGateway | API Gateway started successfully on port 5000
2026-06-11 16:39:53.461 +05:30 [INF] ApiGateway | Now listening on: http://localhost:5000
2026-06-11 16:39:54.401 +05:30 [INF] ApiGateway | Application started. Press Ctrl+C to shut down.
2026-06-11 16:39:54.511 +05:30 [INF] ApiGateway | Hosting environment: Development
2026-06-11 16:39:54.615 +05:30 [INF] ApiGateway | Content root path: C:\Users\2492212\OneDrive - Cognizant\Desktop\sddr\fincl\ApiGateway
2026-06-11 16:56:24.915 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-06-11 16:56:24.923 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/Auth/login'
2026-06-11 16:56:24.955 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/auth/{everything}'
2026-06-11 16:56:24.984 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/auth/{everything}'
2026-06-11 16:56:24.988 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'No authentication needed for path '/api/Auth/login'.'
2026-06-11 16:56:24.993 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: '/api/auth/{everything} route does not require user to be authorized'
2026-06-11 16:56:25.006 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5001/api/auth/login'
2026-06-11 16:56:25.387 +05:30 [WRN] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: '400 (Bad Request) status code of request URI: http://localhost:5001/api/auth/login.'
2026-06-11 16:56:25.389 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-06-11 16:56:25.410 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-06-11 16:56:25.433 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000001, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-06-11 16:57:13.968 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-06-11 16:57:13.982 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/Auth/login'
2026-06-11 16:57:13.986 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/auth/{everything}'
2026-06-11 16:57:13.989 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/auth/{everything}'
2026-06-11 16:57:13.992 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'No authentication needed for path '/api/Auth/login'.'
2026-06-11 16:57:13.994 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: '/api/auth/{everything} route does not require user to be authorized'
2026-06-11 16:57:13.997 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5001/api/auth/login'
2026-06-11 16:57:14.245 +05:30 [WRN] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: '400 (Bad Request) status code of request URI: http://localhost:5001/api/auth/login.'
2026-06-11 16:57:14.248 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-06-11 16:57:14.250 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-06-11 16:57:14.253 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGE:00000002, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
2026-06-11 16:59:05.847 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline started'
2026-06-11 16:59:05.849 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'Upstream url path is /api/Auth/login'
2026-06-11 16:59:05.852 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'downstream templates are /api/auth/{everything}'
2026-06-11 16:59:05.855 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'EndpointRateLimiting is not enabled for /api/auth/{everything}'
2026-06-11 16:59:05.857 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'No authentication needed for path '/api/Auth/login'.'
2026-06-11 16:59:05.859 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: '/api/auth/{everything} route does not require user to be authorized'
2026-06-11 16:59:05.861 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'Downstream url is http://localhost:5001/api/auth/login'
2026-06-11 16:59:06.093 +05:30 [INF] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: '200 (OK) status code of request URI: http://localhost:5001/api/auth/login.'
2026-06-11 16:59:06.095 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'setting http response message'
2026-06-11 16:59:06.098 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'no pipeline errors, setting and returning completed response'
2026-06-11 16:59:06.099 +05:30 [DBG] ApiGateway | requestId: 0HNM7LH2N3OGG:00000001, previousRequestId: No PreviousRequestId, message: 'ocelot pipeline finished'
